Indicator Name,Cancer Type,Year,Country Name,Region,Gender,Area,Numeric,Lower Confidence Limit,Upper Confidence Limit,Comment
"Overweight, adults aged 18+",,2022,Israel,European Region,Females,,47.989604,43.118995,53.027022,
"Overweight, adults aged 18+",,2022,Italy,European Region,Total,,49.145681,46.175921,52.142256,
"Overweight, adults aged 18+",,2022,Italy,European Region,Males,,56.401169,52.146447,60.577333,
"Overweight, adults aged 18+",,2022,Italy,European Region,Females,,41.836348,37.748098,46.02651,
"Overweight, adults aged 18+",,2022,Jamaica,Region of the Americas,Total,,61.089367,57.248676,64.828449,
"Overweight, adults aged 18+",,2022,Jamaica,Region of the Americas,Males,,47.223526,41.160694,53.4293,
"Overweight, adults aged 18+",,2022,Jamaica,Region of the Americas,Females,,74.383986,69.639754,78.763235,
"Overweight, adults aged 18+",,2022,Japan,Western Pacific Region,Total,,24.039941,22.2027,25.935403,
"Overweight, adults aged 18+",,2022,Japan,Western Pacific Region,Males,,32.296076,29.262492,35.439911,
"Overweight, adults aged 18+",,2022,Japan,Western Pacific Region,Females,,15.549584,13.607872,17.598678,
"Overweight, adults aged 18+",,2022,Jordan,Eastern Mediterranean Region,Total,,69.852287,67.425543,72.184056,
"Overweight, adults aged 18+",,2022,Jordan,Eastern Mediterranean Region,Males,,66.545588,62.413478,70.539898,
"Overweight, adults aged 18+",,2022,Jordan,Eastern Mediterranean Region,Females,,73.391497,70.964372,75.770152,
"Overweight, adults aged 18+",,2022,Kazakhstan,European Region,Total,,53.130925,49.902901,56.35013,
"Overweight, adults aged 18+",,2022,Kazakhstan,European Region,Males,,57.483006,52.341151,62.502652,
"Overweight, adults aged 18+",,2022,Kazakhstan,European Region,Females,,48.40492,44.133779,52.667201,
"Overweight, adults aged 18+",,2022,Kenya,African Region,Total,,33.705661,31.363079,36.121327,
"Overweight, adults aged 18+",,2022,Kenya,African Region,Males,,21.956706,18.933462,25.148836,
"Overweight, adults aged 18+",,2022,Kenya,African Region,Females,,45.094916,41.511825,48.64659,
"Overweight, adults aged 18+",,2022,Kiribati,Western Pacific Region,Total,,79.142851,75.05734,83.041495,
"Overweight, adults aged 18+",,2022,Kiribati,Western Pacific Region,Males,,74.399382,67.798215,80.323291,
"Overweight, adults aged 18+",,2022,Kiribati,Western Pacific Region,Females,,83.302361,78.171313,87.95175,
"Overweight, adults aged 18+",,2022,Kuwait,Eastern Mediterranean Region,Total,,77.752721,74.132383,81.17106,
"Overweight, adults aged 18+",,2022,Kuwait,Eastern Mediterranean Region,Males,,78.415936,72.982264,83.240092,
"Overweight, adults aged 18+",,2022,Kuwait,Eastern Mediterranean Region,Females,,77.874929,73.585159,81.822419,
"Overweight, adults aged 18+",,2022,Kyrgyzstan,European Region,Total,,58.122545,53.507942,62.647325,
"Overweight, adults aged 18+",,2022,Kyrgyzstan,European Region,Males,,55.898172,47.971177,63.708502,
"Overweight, adults aged 18+",,2022,Kyrgyzstan,European Region,Females,,59.397191,54.194981,64.373207,
"Overweight, adults aged 18+",,2022,Lao People's Democratic Republic,Western Pacific Region,Total,,31.021309,26.411656,35.64623,
"Overweight, adults aged 18+",,2022,Lao People's Democratic Republic,Western Pacific Region,Males,,27.516308,21.074738,34.160748,
"Overweight, adults aged 18+",,2022,Lao People's Democratic Republic,Western Pacific Region,Females,,34.54259,28.035444,41.159996,
"Overweight, adults aged 18+",,2022,Latvia,European Region,Total,,59.324443,53.495347,65.237981,
"Overweight, adults aged 18+",,2022,Latvia,European Region,Males,,67.876208,59.189361,76.142508,
"Overweight, adults aged 18+",,2022,Latvia,European Region,Females,,50.257605,42.379653,58.502156,
"Overweight, adults aged 18+",,2022,Lebanon,Eastern Mediterranean Region,Total,,65.045768,61.166757,68.759912,
"Overweight, adults aged 18+",,2022,Lebanon,Eastern Mediterranean Region,Males,,71.038944,65.33941,76.537424,
"Overweight, adults aged 18+",,2022,Lebanon,Eastern Mediterranean Region,Females,,59.33364,54.020929,64.425611,
"Overweight, adults aged 18+",,2022,Lesotho,African Region,Total,,42.269748,38.234493,46.462858,
"Overweight, adults aged 18+",,2022,Lesotho,African Region,Males,,25.901017,20.621075,31.705815,
"Overweight, adults aged 18+",,2022,Lesotho,African Region,Females,,57.846576,51.920784,63.893306,
"Overweight, adults aged 18+",,2022,Liberia,African Region,Total,,37.930161,35.610929,40.346456,
"Overweight, adults aged 18+",,2022,Liberia,African Region,Males,,30.341879,26.89707,34.108999,
"Overweight, adults aged 18+",,2022,Liberia,African Region,Females,,45.26487,42.161384,48.423558,
"Overweight, adults aged 18+",,2022,Libya,Eastern Mediterranean Region,Total,,67.614901,62.060118,73.088896,
"Overweight, adults aged 18+",,2022,Libya,Eastern Mediterranean Region,Males,,62.233835,53.345722,70.817757,
"Overweight, adults aged 18+",,2022,Libya,Eastern Mediterranean Region,Females,,72.810131,65.717113,79.591423,
"Overweight, adults aged 18+",,2022,Lithuania,European Region,Total,,58.667201,52.08351,64.916563,
"Overweight, adults aged 18+",,2022,Lithuania,European Region,Males,,67.686468,58.044428,77.030903,
"Overweight, adults aged 18+",,2022,Lithuania,European Region,Females,,48.625067,40.662912,56.969458,
"Overweight, adults aged 18+",,2022,Luxembourg,European Region,Total,,51.520407,46.996969,56.094372,
"Overweight, adults aged 18+",,2022,Luxembourg,European Region,Males,,60.228026,53.856426,66.707641,
"Overweight, adults aged 18+",,2022,Luxembourg,European Region,Females,,42.510703,36.247671,49.033913,
"Overweight, adults aged 18+",,2022,Madagascar,African Region,Total,,16.970809,13.352953,21.268862,
"Overweight, adults aged 18+",,2022,Madagascar,African Region,Males,,16.531397,9.9743001,24.764061,
"Overweight, adults aged 18+",,2022,Madagascar,African Region,Females,,17.439944,14.42599,20.709428,
"Overweight, adults aged 18+",,2022,Malawi,African Region,Total,,24.293621,21.515742,27.200803,
"Overweight, adults aged 18+",,2022,Malawi,African Region,Males,,15.296718,11.679687,19.145699,
"Overweight, adults aged 18+",,2022,Malawi,African Region,Females,,32.285419,28.290045,36.514559,
"Overweight, adults aged 18+",,2022,Malaysia,Western Pacific Region,Total,,54.929894,52.04035,57.734323,
"Overweight, adults aged 18+",,2022,Malaysia,Western Pacific Region,Males,,52.018976,47.768125,56.273025,
"Overweight, adults aged 18+",,2022,Malaysia,Western Pacific Region,Females,,57.908219,54.001778,61.735398,
"Overweight, adults aged 18+",,2022,Maldives,South-East Asia Region,Total,,52.537447,49.651793,55.394012,
"Overweight, adults aged 18+",,2022,Maldives,South-East Asia Region,Males,,47.860935,43.629846,52.013546,
"Overweight, adults aged 18+",,2022,Maldives,South-East Asia Region,Females,,59.430927,55.878401,62.921101,
"Overweight, adults aged 18+",,2022,Mali,African Region,Total,,33.294976,28.943667,37.979355,
"Overweight, adults aged 18+",,2022,Mali,African Region,Males,,31.487611,23.941875,39.710572,
"Overweight, adults aged 18+",,2022,Mali,African Region,Females,,35.166514,30.763373,39.894846,
"Overweight, adults aged 18+",,2022,Malta,European Region,Total,,64.65894,59.93346,69.332713,
"Overweight, adults aged 18+",,2022,Malta,European Region,Males,,71.418142,64.648706,77.762198,
"Overweight, adults aged 18+",,2022,Malta,European Region,Females,,56.706768,50.115746,63.459146,
"Overweight, adults aged 18+",,2022,Marshall Islands,Western Pacific Region,Total,,73.189992,69.899327,76.591635,
"Overweight, adults aged 18+",,2022,Marshall Islands,Western Pacific Region,Males,,68.392444,63.038409,73.581511,
"Overweight, adults aged 18+",,2022,Marshall Islands,Western Pacific Region,Females,,77.971941,73.587316,82.034338,
"Overweight, adults aged 18+",,2022,Mauritania,African Region,Total,,47.190559,42.147905,52.878422,
"Overweight, adults aged 18+",,2022,Mauritania,African Region,Males,,28.463897,19.076188,39.451945,
"Overweight, adults aged 18+",,2022,Mauritania,African Region,Females,,64.014828,59.325153,68.641299,
"Overweight, adults aged 18+",,2022,Mauritius,African Region,Total,,51.122397,46.879017,55.482948,
"Overweight, adults aged 18+",,2022,Mauritius,African Region,Males,,46.553919,40.481237,52.95139,
"Overweight, adults aged 18+",,2022,Mauritius,African Region,Females,,55.404806,49.521959,61.295074,
"Overweight, adults aged 18+",,2022,Mexico,Region of the Americas,Total,,73.376179,71.997285,74.702203,
"Overweight, adults aged 18+",,2022,Mexico,Region of the Americas,Males,,71.222299,69.093186,73.362827,
"Overweight, adults aged 18+",,2022,Mexico,Region of the Americas,Females,,75.278485,73.505926,77.013713,
"Overweight, adults aged 18+",,2022,Micronesia (Federated States of),Western Pacific Region,Total,,71.712482,66.539687,76.654434,
"Overweight, adults aged 18+",,2022,Micronesia (Federated States of),Western Pacific Region,Males,,64.671868,56.695938,72.343838,
"Overweight, adults aged 18+",,2022,Micronesia (Federated States of),Western Pacific Region,Females,,78.4329,71.817976,84.432757,
"Overweight, adults aged 18+",,2022,Monaco,European Region,Total,,no data,no data,no data,
"Overweight, adults aged 18+",,2022,Monaco,European Region,Males,,no data,no data,no data,
"Overweight, adults aged 18+",,2022,Monaco,European Region,Females,,no data,no data,no data,
"Overweight, adults aged 18+",,2022,Mongolia,Western Pacific Region,Total,,58.100015,55.089676,61.10369,
"Overweight, adults aged 18+",,2022,Mongolia,Western Pacific Region,Males,,55.576658,50.864667,60.185349,
"Overweight, adults aged 18+",,2022,Mongolia,Western Pacific Region,Females,,60.006821,55.918086,63.92315,
"Overweight, adults aged 18+",,2022,Montenegro,European Region,Total,,49.97986,43.699834,56.032342,
"Overweight, adults aged 18+",,2022,Montenegro,European Region,Males,,57.998556,48.951444,66.675931,
"Overweight, adults aged 18+",,2022,Montenegro,European Region,Females,,41.744033,33.276686,50.128543,
"Overweight, adults aged 18+",,2022,Morocco,Eastern Mediterranean Region,Total,,54.945338,51.270211,58.634812,
"Overweight, adults aged 18+",,2022,Morocco,Eastern Mediterranean Region,Males,,45.783502,40.166101,51.334548,
"Overweight, adults aged 18+",,2022,Morocco,Eastern Mediterranean Region,Females,,64.127058,59.307545,68.776542,
"Overweight, adults aged 18+",,2022,Mozambique,African Region,Total,,27.156514,23.348105,31.241083,
"Overweight, adults aged 18+",,2022,Mozambique,African Region,Males,,20.375369,15.349361,25.970408,
"Overweight, adults aged 18+",,2022,Mozambique,African Region,Females,,33.171314,27.463353,39.305684,
"Overweight, adults aged 18+",,2022,Myanmar,South-East Asia Region,Total,,27.036333,23.590805,30.703285,
"Overweight, adults aged 18+",,2022,Myanmar,South-East Asia Region,Males,,21.147648,16.222301,26.44414,
"Overweight, adults aged 18+",,2022,Myanmar,South-East Asia Region,Females,,32.764316,28.107026,37.78061,
"Overweight, adults aged 18+",,2022,Namibia,African Region,Total,,36.518475,31.160593,42.229041,
"Overweight, adults aged 18+",,2022,Namibia,African Region,Males,,27.081704,18.923354,36.28715,
"Overweight, adults aged 18+",,2022,Namibia,African Region,Females,,44.78417,37.928343,51.811409,
"Overweight, adults aged 18+",,2022,Nauru,Western Pacific Region,Total,,88.835561,85.621077,91.711485,
"Overweight, adults aged 18+",,2022,Nauru,Western Pacific Region,Males,,89.032882,84.090453,92.965847,
"Overweight, adults aged 18+",,2022,Nauru,Western Pacific Region,Females,,88.47571,83.936512,92.323983,
"Overweight, adults aged 18+",,2022,Nepal,South-East Asia Region,Total,,30.901885,28.566,33.199084,
"Overweight, adults aged 18+",,2022,Nepal,South-East Asia Region,Males,,27.077457,23.769698,30.509678,
"Overweight, adults aged 18+",,2022,Nepal,South-East Asia Region,Females,,34.145439,30.975172,37.325117,
"Overweight, adults aged 18+",,2022,Netherlands (Kingdom of the),European Region,Total,,45.931989,41.242859,50.569719,
"Overweight, adults aged 18+",,2022,Netherlands (Kingdom of the),European Region,Males,,52.313119,45.503598,59.180325,
"Overweight, adults aged 18+",,2022,Netherlands (Kingdom of the),European Region,Females,,39.541215,33.047333,46.327776,
"Overweight, adults aged 18+",,2022,New Zealand,Western Pacific Region,Total,,67.444307,65.675837,69.10097,
"Overweight, adults aged 18+",,2022,New Zealand,Western Pacific Region,Males,,71.016741,68.507683,73.382938,
"Overweight, adults aged 18+",,2022,New Zealand,Western Pacific Region,Females,,64.020634,61.503267,66.367596,
"Overweight, adults aged 18+",,2022,Nicaragua,Region of the Americas,Total,,67.224443,60.724926,73.373228,
"Overweight, adults aged 18+",,2022,Nicaragua,Region of the Americas,Males,,62.905353,51.152778,74.147922,
"Overweight, adults aged 18+",,2022,Nicaragua,Region of the Americas,Females,,71.236873,64.817125,77.092379,
"Overweight, adults aged 18+",,2022,Niger,African Region,Total,,17.997468,15.953134,20.288907,
"Overweight, adults aged 18+",,2022,Niger,African Region,Males,,13.942374,11.25874,16.97486,
"Overweight, adults aged 18+",,2022,Niger,African Region,Females,,22.201243,19.128062,25.485724,
"Overweight, adults aged 18+",,2022,Nigeria,African Region,Total,,34.271696,31.287399,37.321895,
"Overweight, adults aged 18+",,2022,Nigeria,African Region,Males,,27.670139,23.386663,32.155767,
"Overweight, adults aged 18+",,2022,Nigeria,African Region,Females,,40.886167,36.616325,45.214924,
"Overweight, adults aged 18+",,2022,Niue,Western Pacific Region,Total,,88.465643,84.206587,91.982114,
"Overweight, adults aged 18+",,2022,Niue,Western Pacific Region,Males,,86.977541,80.232787,92.208499,
"Overweight, adults aged 18+",,2022,Niue,Western Pacific Region,Females,,89.41111,83.815533,93.892682,
"Overweight, adults aged 18+",,2022,North Macedonia,European Region,Total,,61.8195,53.396732,70.028782,
"Overweight, adults aged 18+",,2022,North Macedonia,European Region,Males,,67.853254,54.51535,80.04359,
"Overweight, adults aged 18+",,2022,North Macedonia,European Region,Females,,55.4304,44.88281,66.036737,
"Overweight, adults aged 18+",,2022,Norway,European Region,Total,,57.481533,53.283054,61.789322,
"Overweight, adults aged 18+",,2022,Norway,European Region,Males,,66.151798,60.481817,71.649969,
"Overweight, adults aged 18+",,2022,Norway,European Region,Females,,48.45148,42.322609,54.683417,
"Overweight, adults aged 18+",,2022,"occupied Palestinian territory, including east Jerusalem",Eastern Mediterranean Region,Total,,68.804747,66.45959,71.093643,
"Overweight, adults aged 18+",,2022,"occupied Palestinian territory, including east Jerusalem",Eastern Mediterranean Region,Males,,63.867939,60.092372,67.681736,
"Overweight, adults aged 18+",,2022,"occupied Palestinian territory, including east Jerusalem",Eastern Mediterranean Region,Females,,73.324817,70.484108,75.979626,
"Overweight, adults aged 18+",,2022,Oman,Eastern Mediterranean Region,Total,,66.163427,62.239814,70.036608,
"Overweight, adults aged 18+",,2022,Oman,Eastern Mediterranean Region,Males,,64.874506,59.405833,70.324188,
"Overweight, adults aged 18+",,2022,Oman,Eastern Mediterranean Region,Females,,68.818849,63.882256,73.5394,
"Overweight, adults aged 18+",,2022,Pakistan,Eastern Mediterranean Region,Total,,54.817319,51.889038,57.790202,
"Overweight, adults aged 18+",,2022,Pakistan,Eastern Mediterranean Region,Males,,52.81716,48.143849,57.688653,
"Overweight, adults aged 18+",,2022,Pakistan,Eastern Mediterranean Region,Females,,56.754786,53.110772,60.289001,
"Overweight, adults aged 18+",,2022,Palau,Western Pacific Region,Total,,71.326727,66.868836,75.512969,
"Overweight, adults aged 18+",,2022,Palau,Western Pacific Region,Males,,69.705611,63.256562,75.865066,
"Overweight, adults aged 18+",,2022,Palau,Western Pacific Region,Females,,72.716683,66.622627,78.247726,
"Overweight, adults aged 18+",,2022,Panama,Region of the Americas,Total,,71.600348,68.674678,74.417174,
"Overweight, adults aged 18+",,2022,Panama,Region of the Americas,Males,,67.158961,62.439799,71.708679,
"Overweight, adults aged 18+",,2022,Panama,Region of the Americas,Females,,75.929272,72.118181,79.447496,
"Overweight, adults aged 18+",,2022,Papua New Guinea,Western Pacific Region,Total,,51.364696,43.901685,58.893639,
"Overweight, adults aged 18+",,2022,Papua New Guinea,Western Pacific Region,Males,,46.804726,36.378258,57.762057,
"Overweight, adults aged 18+",,2022,Papua New Guinea,Western Pacific Region,Females,,56.165719,45.843232,66.661435,
